Muscle Group,Exercise,Video Link (Male),Video Link (Female),Equipment,Difficulty
Biceps,Barbell Meadows Row,https://musclewiki.com/barbell/male/biceps/barbell-meadows-row,https://musclewiki.com/barbell/female/biceps/barbell-meadows-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/biceps/barbell-meadows-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/biceps/barbell-meadows-row"">Female</a> Barbell",Intermediate
Biceps,Barbell Pronated Pendlay Row,https://musclewiki.com/barbell/male/biceps/barbell-pronated-pendlay-row,https://musclewiki.com/barbell/female/biceps/barbell-pronated-pendlay-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/biceps/barbell-pronated-pendlay-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/biceps/barbell-pronated-pendlay-row"">Female</a> Barbell",Advanced
Biceps,Barbell Pronated Row,https://musclewiki.com/barbell/male/biceps/barbell-pronated-row,https://musclewiki.com/barbell/female/biceps/barbell-pronated-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/biceps/barbell-pronated-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/biceps/barbell-pronated-row"">Female</a> Barbell",Intermediate
Biceps,Barbell Supinated Pendlay Row,https://musclewiki.com/barbell/male/biceps/barbell-supinated-pendlay-row,https://musclewiki.com/barbell/female/biceps/barbell-supinated-pendlay-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/biceps/barbell-supinated-pendlay-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/biceps/barbell-supinated-pendlay-row"">Female</a> Barbell",Advanced
Biceps,Barbell Supinated Row,https://musclewiki.com/barbell/male/biceps/barbell-supinated-row,https://musclewiki.com/barbell/female/biceps/barbell-supinated-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/biceps/barbell-supinated-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/biceps/barbell-supinated-row"">Female</a> Barbell",Advanced
Biceps,Dumbbell Alternating Pendlay Row,https://musclewiki.com/dumbbells/male/biceps/dumbbell-alternating-pendlay-row,https://musclewiki.com/dumbbells/female/biceps/dumbbell-alternating-pendlay-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/biceps/dumbbell-alternating-pendlay-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/biceps/dumbbell-alternating-pendlay-row"">Female</a> Dumbbells",Advanced
Biceps,Dumbbell Kneeling Single Arm Row,https://musclewiki.com/dumbbells/male/biceps/dumbbell-kneeling-single-arm-row,https://musclewiki.com/dumbbells/female/biceps/dumbbell-kneeling-single-arm-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/biceps/dumbbell-kneeling-single-arm-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/biceps/dumbbell-kneeling-single-arm-row"">Female</a> Dumbbells",Novice
Biceps,Dumbbell Laying Incline Row,https://musclewiki.com/dumbbells/male/biceps/dumbbell-laying-incline-row,https://musclewiki.com/dumbbells/female/biceps/dumbbell-laying-incline-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/biceps/dumbbell-laying-incline-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/biceps/dumbbell-laying-incline-row"">Female</a> Dumbbells",Novice
Biceps,Dumbbell Pendlay Row,https://musclewiki.com/dumbbells/male/biceps/dumbbell-pendlay-row,https://musclewiki.com/dumbbells/female/biceps/dumbbell-pendlay-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/biceps/dumbbell-pendlay-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/biceps/dumbbell-pendlay-row"">Female</a> Dumbbells",Intermediate
Biceps,Dumbbell Single Arm Row,https://musclewiki.com/dumbbells/male/biceps/dumbbell-single-arm-row,https://musclewiki.com/dumbbells/female/biceps/dumbbell-single-arm-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/biceps/dumbbell-single-arm-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/biceps/dumbbell-single-arm-row"">Female</a> Dumbbells",Novice
Biceps,Dumbbell Single Arm Row Knee,https://musclewiki.com/dumbbells/male/biceps/dumbbell-single-arm-row-knee,https://musclewiki.com/dumbbells/female/biceps/dumbbell-single-arm-row-knee,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/biceps/dumbbell-single-arm-row-knee"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/biceps/dumbbell-single-arm-row-knee"">Female</a> Dumbbells",Novice
Biceps,Plate Pinch Grip Row,https://musclewiki.com/plate/male/biceps/plate-pinch-grip-row,https://musclewiki.com/plate/female/biceps/plate-pinch-grip-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/male/biceps/plate-pinch-grip-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/female/biceps/plate-pinch-grip-row"">Female</a> Plate",Intermediate
Biceps,Lawnmower Row,https://musclewiki.com/dumbbells/male/biceps/lawnmower-row,https://musclewiki.com/dumbbells/female/biceps/lawnmower-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/biceps/lawnmower-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/biceps/lawnmower-row"">Female</a> Dumbbells",Intermediate
Biceps,Dumbbell Knee Lawnmower Row,https://musclewiki.com/dumbbells/male/biceps/dumbbell-knee-lawnmower-row,https://musclewiki.com/dumbbells/female/biceps/dumbbell-knee-lawnmower-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/biceps/dumbbell-knee-lawnmower-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/biceps/dumbbell-knee-lawnmower-row"">Female</a> Dumbbells",Intermediate
Biceps,Dumbbell Supinated Row,https://musclewiki.com/dumbbells/male/biceps/dumbbell-supinated-row,https://musclewiki.com/dumbbells/female/biceps/dumbbell-supinated-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/biceps/dumbbell-supinated-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/biceps/dumbbell-supinated-row"">Female</a> Dumbbells",Beginner
Biceps,TRX Rotating Row,https://musclewiki.com/trx/male/biceps/trx-rotating-row,https://musclewiki.com/trx/female/biceps/trx-rotating-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/trx/male/biceps/trx-rotating-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/trx/female/biceps/trx-rotating-row"">Female</a> TRX",Beginner
Biceps,Corpse Pose,https://musclewiki.com/yoga/male/biceps/corpe-pose,https://musclewiki.com/yoga/female/biceps/corpe-pose,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/yoga/male/biceps/corpe-pose"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/yoga/female/biceps/corpe-pose"">Female</a> Yoga",Beginner
Biceps,Crow Pose,https://musclewiki.com/yoga/male/biceps/crow-pose,https://musclewiki.com/yoga/female/biceps/crow-pose,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/yoga/male/biceps/crow-pose"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/yoga/female/biceps/crow-pose"">Female</a> Yoga",Advanced
Biceps,Downward Dog,https://musclewiki.com/yoga/male/biceps/downward-dog,https://musclewiki.com/yoga/female/biceps/downward-dog,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/yoga/male/biceps/downward-dog"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/yoga/female/biceps/downward-dog"">Female</a> Yoga",Beginner
Biceps,Downward Dog With Fingers Facing Feet,https://musclewiki.com/yoga/male/biceps/downward-dog-with-fingers-facing-feet,https://musclewiki.com/yoga/female/biceps/downward-dog-with-fingers-facing-feet,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/yoga/male/biceps/downward-dog-with-fingers-facing-feet"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/yoga/female/biceps/downward-dog-with-fingers-facing-feet"">Female</a> Yoga",Beginner
Biceps,Scorpion Twist Pose,https://musclewiki.com/yoga/male/biceps/scorpion-twist-pose,https://musclewiki.com/yoga/female/biceps/scorpion-twist-pose,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/yoga/male/biceps/scorpion-twist-pose"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/yoga/female/biceps/scorpion-twist-pose"">Female</a> Yoga",Beginner
Biceps,Seated Arm Stretch,https://musclewiki.com/yoga/male/biceps/seated-arm-stretch,https://musclewiki.com/yoga/female/biceps/seated-arm-stretch,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/yoga/male/biceps/seated-arm-stretch"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/yoga/female/biceps/seated-arm-stretch"">Female</a> Yoga",Beginner
Biceps,Landmine Bicep Curl,https://musclewiki.com/barbell/male/biceps/landmine-bicep-curl,https://musclewiki.com/barbell/female/biceps/landmine-bicep-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/biceps/landmine-bicep-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/biceps/landmine-bicep-curl"">Female</a> Barbell",Intermediate
Biceps,Landmine Concentration Curl,https://musclewiki.com/barbell/male/biceps/landmine-concentration-curl,https://musclewiki.com/barbell/female/biceps/landmine-concentration-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/biceps/landmine-concentration-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/biceps/landmine-concentration-curl"">Female</a> Barbell",Intermediate
Biceps,Bosu Ball Curl,https://musclewiki.com/bosu-ball/male/biceps/curl,https://musclewiki.com/bosu-ball/female/biceps/curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bosu-ball/male/biceps/curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bosu-ball/female/biceps/curl"">Female</a> Bosu-Ball",Beginner
Biceps,Bosu Ball Row,https://musclewiki.com/bosu-ball/male/biceps/row,https://musclewiki.com/bosu-ball/female/biceps/row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bosu-ball/male/biceps/row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bosu-ball/female/biceps/row"">Female</a> Bosu-Ball",Beginner
Biceps,Vitruvian Hammer Curl,https://musclewiki.com/vitruvian/male/biceps/hammer-curl,https://musclewiki.com/vitruvian/female/biceps/hammer-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/vitruvian/male/biceps/hammer-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/vitruvian/female/biceps/hammer-curl"">Female</a> Vitruvian",Beginner
Biceps,Vitruvian Row,https://musclewiki.com/vitruvian/male/biceps/row,https://musclewiki.com/vitruvian/female/biceps/row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/vitruvian/male/biceps/row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/vitruvian/female/biceps/row"">Female</a> Vitruvian",Beginner
Biceps,Vitruvian Single Arm Row,https://musclewiki.com/vitruvian/male/biceps/single-arm-row,https://musclewiki.com/vitruvian/female/biceps/single-arm-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/vitruvian/male/biceps/single-arm-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/vitruvian/female/biceps/single-arm-row"">Female</a> Vitruvian",Beginner
Biceps,Kettlebell Alternating Row,https://musclewiki.com/kettlebells/male/biceps/kettlebell-alternating-row,https://musclewiki.com/kettlebells/female/biceps/kettlebell-alternating-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/biceps/kettlebell-alternating-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/biceps/kettlebell-alternating-row"">Female</a> Kettlebells",Beginner
Biceps,Kettlebell Curl,https://musclewiki.com/kettlebells/male/biceps/kettlebell-curl,https://musclewiki.com/kettlebells/female/biceps/kettlebell-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/biceps/kettlebell-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/biceps/kettlebell-curl"">Female</a> Kettlebells",Novice
Biceps,Kettlebell Gorilla Row,https://musclewiki.com/kettlebells/male/biceps/kettlebell-gorilla-row,https://musclewiki.com/kettlebells/female/biceps/kettlebell-gorilla-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/biceps/kettlebell-gorilla-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/biceps/kettlebell-gorilla-row"">Female</a> Kettlebells",Intermediate
Biceps,Kettlebell Reverse Curl,https://musclewiki.com/kettlebells/male/biceps/kettlebell-reverse-curl,https://musclewiki.com/kettlebells/female/biceps/kettlebell-reverse-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/biceps/kettlebell-reverse-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/biceps/kettlebell-reverse-curl"">Female</a> Kettlebells",Beginner
Biceps,Kettlebell Row,https://musclewiki.com/kettlebells/male/biceps/kettlebell-row,https://musclewiki.com/kettlebells/female/biceps/kettlebell-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/biceps/kettlebell-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/biceps/kettlebell-row"">Female</a> Kettlebells",Beginner
Biceps,Cable Archer Row,https://musclewiki.com/cables/male/biceps/cable-archer-row,https://musclewiki.com/cables/female/biceps/cable-archer-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-archer-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-archer-row"">Female</a> Cables",Intermediate
Biceps,Cable Bar Curl,https://musclewiki.com/cables/male/biceps/cable-bar-curl,https://musclewiki.com/cables/female/biceps/cable-bar-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-bar-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-bar-curl"">Female</a> Cables",Novice
Biceps,Cable Bayesian Curl,https://musclewiki.com/cables/male/biceps/cable-bilateral-bayesian-curl,https://musclewiki.com/cables/female/biceps/cable-bilateral-bayesian-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-bilateral-bayesian-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-bilateral-bayesian-curl"">Female</a> Cables",Beginner
Biceps,Cable Rope Hammer Curl,https://musclewiki.com/cables/male/biceps/cable-rope-hammer-curl,https://musclewiki.com/cables/female/biceps/cable-rope-hammer-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-rope-hammer-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-rope-hammer-curl"">Female</a> Cables",Novice
Biceps,Cable Supinating Row,https://musclewiki.com/cables/male/biceps/cable-supinating-row,https://musclewiki.com/cables/female/biceps/cable-supinating-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-supinating-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-supinating-row"">Female</a> Cables",Beginner
Biceps,Cable Seated Bayesian Curl,https://musclewiki.com/cables/male/biceps/cable-seated-bayesian-curl,https://musclewiki.com/cables/female/biceps/cable-seated-bayesian-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-seated-bayesian-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-seated-bayesian-curl"">Female</a> Cables",Beginner
Biceps,Cable Single Arm Underhand Grip Row,https://musclewiki.com/cables/male/biceps/cable-single-arm-underhand-grip-row,https://musclewiki.com/cables/female/biceps/cable-single-arm-underhand-grip-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-single-arm-underhand-grip-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-single-arm-underhand-grip-row"">Female</a> Cables",Novice
Biceps,Cable Single Arm Neutral Grip Row,https://musclewiki.com/cables/male/biceps/cable-single-arm-neutral-grip-row,https://musclewiki.com/cables/female/biceps/cable-single-arm-neutral-grip-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-single-arm-neutral-grip-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-single-arm-neutral-grip-row"">Female</a> Cables",Novice
Biceps,Cable Seated Bayesian Hammer Curl,https://musclewiki.com/cables/male/biceps/cable-seated-bayesian-hammer-curl,https://musclewiki.com/cables/female/biceps/cable-seated-bayesian-hammer-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-seated-bayesian-hammer-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-seated-bayesian-hammer-curl"">Female</a> Cables",Beginner
Biceps,Cable Seated Bayesian Reverse Curl,https://musclewiki.com/cables/male/biceps/cable-seated-bayesian-reverse-curl,https://musclewiki.com/cables/female/biceps/cable-seated-bayesian-reverse-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-seated-bayesian-reverse-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-seated-bayesian-reverse-curl"">Female</a> Cables",Intermediate
Biceps,Cable Reverse Bayesian Curl,https://musclewiki.com/cables/male/biceps/cable-reverse-bayesian-curl,https://musclewiki.com/cables/female/biceps/cable-reverse-bayesian-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-reverse-bayesian-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-reverse-bayesian-curl"">Female</a> Cables",Beginner
Biceps,Cable Hammer Bayesian Curl,https://musclewiki.com/cables/male/biceps/cable-hammer-bayesian-curl,https://musclewiki.com/cables/female/biceps/cable-hammer-bayesian-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-hammer-bayesian-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-hammer-bayesian-curl"">Female</a> Cables",Novice
Biceps,Barbell Drag Curl,https://musclewiki.com/barbell/male/biceps/barbell-drag-curl,https://musclewiki.com/barbell/female/biceps/barbell-drag-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/biceps/barbell-drag-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/biceps/barbell-drag-curl"">Female</a> Barbell",Intermediate
Biceps,Landmine T Bar Rows,https://musclewiki.com/barbell/male/biceps/landmine-t-bar-rows,https://musclewiki.com/barbell/female/biceps/landmine-t-bar-rows,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/biceps/landmine-t-bar-rows"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/biceps/landmine-t-bar-rows"">Female</a> Barbell",Beginner
Biceps,Neutral Pulldown,https://musclewiki.com/machine/male/biceps/neutral-pulldown,https://musclewiki.com/machine/female/biceps/neutral-pulldown,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/male/biceps/neutral-pulldown"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/female/biceps/neutral-pulldown"">Female</a> Machine",Novice
