Muscle Group,Exercise,Video Link (Male),Video Link (Female),Equipment,Difficulty
Triceps,Machine Assisted Parralel Bar Dips,https://musclewiki.com/machine/male/triceps/machine-assisted-parralel-bar-dips,https://musclewiki.com/machine/female/triceps/machine-assisted-parralel-bar-dips,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/male/triceps/machine-assisted-parralel-bar-dips"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/female/triceps/machine-assisted-parralel-bar-dips"">Female</a> Machine",Novice
Triceps,Machine Chest Press,https://musclewiki.com/machine/male/triceps/machine-chest-press,https://musclewiki.com/machine/female/triceps/machine-chest-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/male/triceps/machine-chest-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/female/triceps/machine-chest-press"">Female</a> Machine",Novice
Triceps,Ring Standing Pushup,https://musclewiki.com/bodyweight/male/shoulders/ring-standing-pushup,https://musclewiki.com/bodyweight/female/shoulders/ring-standing-pushup,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/shoulders/ring-standing-pushup"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/shoulders/ring-standing-pushup"">Female</a> Bodyweight",Beginner
Triceps,Ring Skullcrusher,https://musclewiki.com/bodyweight/male/triceps/ring-skullcrusher,https://musclewiki.com/bodyweight/female/triceps/ring-skullcrusher,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/triceps/ring-skullcrusher"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/triceps/ring-skullcrusher"">Female</a> Bodyweight",Beginner
Triceps,Ring Standing Archer Pushup,https://musclewiki.com/bodyweight/male/triceps/ring-standing-archer-pushup,https://musclewiki.com/bodyweight/female/triceps/ring-standing-archer-pushup,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/triceps/ring-standing-archer-pushup"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/triceps/ring-standing-archer-pushup"">Female</a> Bodyweight",Intermediate
Long Head Tricep,Kettlebell Decline Skull Crusher,https://musclewiki.com/kettlebells/male/triceps/kettlebell-decline-skull-crusher,https://musclewiki.com/kettlebells/female/triceps/kettlebell-decline-skull-crusher,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/triceps/kettlebell-decline-skull-crusher"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/triceps/kettlebell-decline-skull-crusher"">Female</a> Kettlebells",Advanced
Long Head Tricep,Barbell Overhead Tricep Extension,https://musclewiki.com/barbell/male/triceps/barbell-overhead-tricep-extension,https://musclewiki.com/barbell/female/triceps/barbell-overhead-tricep-extension,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/triceps/barbell-overhead-tricep-extension"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/triceps/barbell-overhead-tricep-extension"">Female</a> Barbell",Advanced
Long Head Tricep,Barbell Skullcrusher,https://musclewiki.com/barbell/male/triceps/barbell-skullcrusher,https://musclewiki.com/barbell/female/triceps/barbell-skullcrusher,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/triceps/barbell-skullcrusher"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/triceps/barbell-skullcrusher"">Female</a> Barbell",Intermediate
Long Head Tricep,Dumbbell Incline Skullover,https://musclewiki.com/dumbbells/male/triceps/dumbbell-incline-skullover,https://musclewiki.com/dumbbells/female/triceps/dumbbell-incline-skullover,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/triceps/dumbbell-incline-skullover"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/triceps/dumbbell-incline-skullover"">Female</a> Dumbbells",Advanced
Lateral Head Triceps,Bench Dips,https://musclewiki.com/bodyweight/male/triceps/bench-dips,https://musclewiki.com/bodyweight/female/triceps/bench-dips,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/triceps/bench-dips"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/triceps/bench-dips"">Female</a> Bodyweight",Novice
Lateral Head Triceps,Diamond Push Ups,https://musclewiki.com/bodyweight/male/triceps/diamond-push-ups,https://musclewiki.com/bodyweight/female/triceps/diamond-push-ups,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/triceps/diamond-push-ups"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/triceps/diamond-push-ups"">Female</a> Bodyweight",Beginner
Lateral Head Triceps,Cable Bar Pushdown,https://musclewiki.com/cables/male/triceps/cable-bar-pushdown,https://musclewiki.com/cables/female/triceps/cable-bar-pushdown,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/triceps/cable-bar-pushdown"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/triceps/cable-bar-pushdown"">Female</a> Cables",Novice
Lateral Head Triceps,Cable Bar Reverse Grip Pushdown,https://musclewiki.com/cables/male/triceps/cable-bar-reverse-grip-pushdown,https://musclewiki.com/cables/female/triceps/cable-bar-reverse-grip-pushdown,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/triceps/cable-bar-reverse-grip-pushdown"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/triceps/cable-bar-reverse-grip-pushdown"">Female</a> Cables",Beginner
Lateral Head Triceps,Cable Tricep Kickback,https://musclewiki.com/cables/male/triceps/cable-tricep-kickback,https://musclewiki.com/cables/female/triceps/cable-tricep-kickback,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/triceps/cable-tricep-kickback"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/triceps/cable-tricep-kickback"">Female</a> Cables",Beginner
Lateral Head Triceps,Cable Single Arm Rope Pushdown,https://musclewiki.com/cables/male/triceps/cable-single-arm-rope-pushdown,https://musclewiki.com/cables/female/triceps/cable-single-arm-rope-pushdown,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/triceps/cable-single-arm-rope-pushdown"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/triceps/cable-single-arm-rope-pushdown"">Female</a> Cables",Novice
Lateral Head Triceps,Dumbbell Incline Skullover,https://musclewiki.com/dumbbells/male/triceps/dumbbell-incline-skullover,https://musclewiki.com/dumbbells/female/triceps/dumbbell-incline-skullover,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/triceps/dumbbell-incline-skullover"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/triceps/dumbbell-incline-skullover"">Female</a> Dumbbells",Advanced
Lateral Head Triceps,Bodyweight Box Assisted Dips,https://musclewiki.com/bodyweight/male/triceps/bodyweight-box-assisted-dips,https://musclewiki.com/bodyweight/female/triceps/bodyweight-box-assisted-dips,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/triceps/bodyweight-box-assisted-dips"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/triceps/bodyweight-box-assisted-dips"">Female</a> Bodyweight",Novice
Medial Head Triceps,Bench Dips,https://musclewiki.com/bodyweight/male/triceps/bench-dips,https://musclewiki.com/bodyweight/female/triceps/bench-dips,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/triceps/bench-dips"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/triceps/bench-dips"">Female</a> Bodyweight",Novice
Medial Head Triceps,Diamond Push Ups,https://musclewiki.com/bodyweight/male/triceps/diamond-push-ups,https://musclewiki.com/bodyweight/female/triceps/diamond-push-ups,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/triceps/diamond-push-ups"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/triceps/diamond-push-ups"">Female</a> Bodyweight",Beginner
Medial Head Triceps,Cable Bar Pushdown,https://musclewiki.com/cables/male/triceps/cable-bar-pushdown,https://musclewiki.com/cables/female/triceps/cable-bar-pushdown,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/triceps/cable-bar-pushdown"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/triceps/cable-bar-pushdown"">Female</a> Cables",Novice
Medial Head Triceps,Cable Bar Reverse Grip Pushdown,https://musclewiki.com/cables/male/triceps/cable-bar-reverse-grip-pushdown,https://musclewiki.com/cables/female/triceps/cable-bar-reverse-grip-pushdown,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/triceps/cable-bar-reverse-grip-pushdown"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/triceps/cable-bar-reverse-grip-pushdown"">Female</a> Cables",Beginner
